Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,acute/chronic,housing,region,sex,source_name
SRR11245870,RNA-Seq,100,767173100,PRJNA610626,SAMN14307714,326866033,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857334,GSM4386590,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386590,SRP251749,A,SI,PFC,female,Brain
SRR11245871,RNA-Seq,100,770934100,PRJNA610626,SAMN14307714,328646955,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857334,GSM4386590,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386590,SRP251749,A,SI,PFC,female,Brain
SRR11245872,RNA-Seq,100,767828800,PRJNA610626,SAMN14307714,324273896,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857334,GSM4386590,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386590,SRP251749,A,SI,PFC,female,Brain
SRR11245873,RNA-Seq,100,1243398000,PRJNA610626,SAMN14307769,543052334,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857335,GSM4386591,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386591,SRP251749,A,SI,PFC,male,Brain
SRR11245874,RNA-Seq,100,1291944300,PRJNA610626,SAMN14307769,584628139,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857335,GSM4386591,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386591,SRP251749,A,SI,PFC,male,Brain
SRR11245875,RNA-Seq,100,1297423500,PRJNA610626,SAMN14307769,581714735,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857335,GSM4386591,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386591,SRP251749,A,SI,PFC,male,Brain
SRR11245876,RNA-Seq,100,1091579200,PRJNA610626,SAMN14307768,480182848,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857336,GSM4386592,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386592,SRP251749,A,SI,PFC,male,Brain
SRR11245877,RNA-Seq,100,1107018200,PRJNA610626,SAMN14307768,510531044,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857336,GSM4386592,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386592,SRP251749,A,SI,PFC,male,Brain
SRR11245878,RNA-Seq,100,1093517500,PRJNA610626,SAMN14307768,501925421,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857336,GSM4386592,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386592,SRP251749,A,SI,PFC,male,Brain
SRR11245879,RNA-Seq,100,1249381300,PRJNA610626,SAMN14307767,529017899,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857337,GSM4386593,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386593,SRP251749,A,SI,PFC,male,Brain
SRR11245880,RNA-Seq,100,1275291600,PRJNA610626,SAMN14307767,544385440,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857337,GSM4386593,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386593,SRP251749,A,SI,PFC,male,Brain
SRR11245881,RNA-Seq,100,1268565400,PRJNA610626,SAMN14307767,544851641,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857337,GSM4386593,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386593,SRP251749,A,SI,PFC,male,Brain
SRR11245882,RNA-Seq,100,1104601400,PRJNA610626,SAMN14307766,469251715,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857338,GSM4386594,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386594,SRP251749,A,SI,PFC,male,Brain
SRR11245883,RNA-Seq,100,1101802000,PRJNA610626,SAMN14307766,472302335,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857338,GSM4386594,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386594,SRP251749,A,SI,PFC,male,Brain
SRR11245884,RNA-Seq,100,1107578100,PRJNA610626,SAMN14307766,474954450,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857338,GSM4386594,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386594,SRP251749,A,SI,PFC,male,Brain
SRR11246001,RNA-Seq,100,1257480300,PRJNA610626,SAMN14307784,563905654,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857380,GSM4386636,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386636,SRP251749,A,SI,PFC,female,Brain
SRR11246002,RNA-Seq,100,1273706300,PRJNA610626,SAMN14307784,581024630,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857380,GSM4386636,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386636,SRP251749,A,SI,PFC,female,Brain
SRR11246003,RNA-Seq,100,1268457100,PRJNA610626,SAMN14307784,585160990,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857380,GSM4386636,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386636,SRP251749,A,SI,PFC,female,Brain
SRR11246048,RNA-Seq,100,786782700,PRJNA610626,SAMN14307652,342034928,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857397,GSM4386653,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386653,SRP251749,A,SI,PFC,female,Brain
SRR11246049,RNA-Seq,100,799194300,PRJNA610626,SAMN14307652,364351929,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857397,GSM4386653,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386653,SRP251749,A,SI,PFC,female,Brain
SRR11246050,RNA-Seq,100,789563600,PRJNA610626,SAMN14307652,358195059,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857397,GSM4386653,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386653,SRP251749,A,SI,PFC,female,Brain
SRR11246051,RNA-Seq,100,1091992800,PRJNA610626,SAMN14307651,474969461,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857398,GSM4386654,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386654,SRP251749,A,SI,PFC,female,Brain
SRR11246052,RNA-Seq,100,1142300800,PRJNA610626,SAMN14307651,502117611,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857398,GSM4386654,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386654,SRP251749,A,SI,PFC,female,Brain
SRR11246053,RNA-Seq,100,1130122400,PRJNA610626,SAMN14307651,500285219,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857398,GSM4386654,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386654,SRP251749,A,SI,PFC,female,Brain
SRR11246054,RNA-Seq,100,1043185500,PRJNA610626,SAMN14307650,449219214,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857399,GSM4386655,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386655,SRP251749,A,SI,PFC,female,Brain
SRR11246055,RNA-Seq,100,1123933200,PRJNA610626,SAMN14307650,495550250,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857399,GSM4386655,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386655,SRP251749,A,SI,PFC,female,Brain
SRR11246056,RNA-Seq,100,1124168700,PRJNA610626,SAMN14307650,494582180,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857399,GSM4386655,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386655,SRP251749,A,SI,PFC,female,Brain
SRR11246057,RNA-Seq,100,1058056500,PRJNA610626,SAMN14307649,463589036,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857400,GSM4386656,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386656,SRP251749,A,SI,PFC,male,Brain
SRR11246058,RNA-Seq,100,1074474500,PRJNA610626,SAMN14307649,469139062,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857400,GSM4386656,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386656,SRP251749,A,SI,PFC,male,Brain
SRR11246059,RNA-Seq,100,1098727100,PRJNA610626,SAMN14307648,490385824,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857401,GSM4386657,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386657,SRP251749,A,SI,PFC,male,Brain
SRR11246060,RNA-Seq,100,1106483500,PRJNA610626,SAMN14307648,501752260,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857401,GSM4386657,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386657,SRP251749,A,SI,PFC,male,Brain
SRR11246061,RNA-Seq,100,1099149600,PRJNA610626,SAMN14307648,495869641,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857401,GSM4386657,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386657,SRP251749,A,SI,PFC,male,Brain
SRR11246062,RNA-Seq,100,696943700,PRJNA610626,SAMN14307647,303181807,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857402,GSM4386658,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386658,SRP251749,A,SI,PFC,male,Brain
SRR11246063,RNA-Seq,100,729813400,PRJNA610626,SAMN14307647,320871199,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857402,GSM4386658,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386658,SRP251749,A,SI,PFC,male,Brain
SRR11246064,RNA-Seq,100,722080900,PRJNA610626,SAMN14307647,319747893,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857402,GSM4386658,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386658,SRP251749,A,SI,PFC,male,Brain
SRR11246485,RNA-Seq,100,1056389900,PRJNA610626,SAMN14307844,467180805,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857188,GSM4386779,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386779,SRP251749,CHR,G,VTA,female,Brain
SRR11246486,RNA-Seq,100,1067173800,PRJNA610626,SAMN14307844,479462577,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857188,GSM4386779,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386779,SRP251749,CHR,G,VTA,female,Brain
SRR11246487,RNA-Seq,100,1058987000,PRJNA610626,SAMN14307844,473406303,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857188,GSM4386779,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386779,SRP251749,CHR,G,VTA,female,Brain
SRR11246488,RNA-Seq,100,1021151400,PRJNA610626,SAMN14307843,436968729,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857189,GSM4386780,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386780,SRP251749,CHR,G,VTA,female,Brain
SRR11246489,RNA-Seq,100,1027694500,PRJNA610626,SAMN14307843,442388754,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857189,GSM4386780,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386780,SRP251749,CHR,G,VTA,female,Brain
SRR11246490,RNA-Seq,100,1024539800,PRJNA610626,SAMN14307843,441718748,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857189,GSM4386780,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386780,SRP251749,CHR,G,VTA,female,Brain
SRR11246491,RNA-Seq,100,833740100,PRJNA610626,SAMN14307842,360440103,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857190,GSM4386781,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386781,SRP251749,CHR,G,VTA,female,Brain
SRR11246492,RNA-Seq,100,863830500,PRJNA610626,SAMN14307842,376290421,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857190,GSM4386781,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386781,SRP251749,CHR,G,VTA,female,Brain
SRR11246493,RNA-Seq,100,855461100,PRJNA610626,SAMN14307842,372152787,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857190,GSM4386781,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386781,SRP251749,CHR,G,VTA,female,Brain
SRR11246494,RNA-Seq,100,1013684500,PRJNA610626,SAMN14307841,441605866,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857191,GSM4386782,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386782,SRP251749,CHR,G,VTA,female,Brain
SRR11246495,RNA-Seq,100,1031805100,PRJNA610626,SAMN14307841,471316069,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857191,GSM4386782,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386782,SRP251749,CHR,G,VTA,female,Brain
SRR11246496,RNA-Seq,100,1020628200,PRJNA610626,SAMN14307841,463952141,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857191,GSM4386782,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386782,SRP251749,CHR,G,VTA,female,Brain
SRR11246497,RNA-Seq,100,645200500,PRJNA610626,SAMN14307840,272973595,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857192,GSM4386783,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386783,SRP251749,CHR,G,VTA,female,Brain
SRR11246498,RNA-Seq,100,658132600,PRJNA610626,SAMN14307840,280742571,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857192,GSM4386783,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386783,SRP251749,CHR,G,VTA,female,Brain
SRR11246499,RNA-Seq,100,654862400,PRJNA610626,SAMN14307840,281025258,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857192,GSM4386783,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386783,SRP251749,CHR,G,VTA,female,Brain
SRR11246500,RNA-Seq,100,677783800,PRJNA610626,SAMN14307839,292676285,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857201,GSM4386784,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386784,SRP251749,CHR,G,VTA,male,Brain
SRR11246501,RNA-Seq,100,685756200,PRJNA610626,SAMN14307839,300251146,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857201,GSM4386784,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386784,SRP251749,CHR,G,VTA,male,Brain
SRR11246502,RNA-Seq,100,658884800,PRJNA610626,SAMN14307839,285104763,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857201,GSM4386784,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386784,SRP251749,CHR,G,VTA,male,Brain
SRR11246503,RNA-Seq,100,1019888000,PRJNA610626,SAMN14307838,457701658,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857202,GSM4386785,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386785,SRP251749,CHR,G,VTA,male,Brain
SRR11246504,RNA-Seq,100,1035554900,PRJNA610626,SAMN14307838,472743965,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857202,GSM4386785,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386785,SRP251749,CHR,G,VTA,male,Brain
SRR11246505,RNA-Seq,100,1033092900,PRJNA610626,SAMN14307838,476865160,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857202,GSM4386785,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386785,SRP251749,CHR,G,VTA,male,Brain
SRR11246506,RNA-Seq,100,871079300,PRJNA610626,SAMN14307837,380216720,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857203,GSM4386786,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386786,SRP251749,CHR,G,VTA,male,Brain
SRR11246507,RNA-Seq,100,867148200,PRJNA610626,SAMN14307837,394149562,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857203,GSM4386786,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386786,SRP251749,CHR,G,VTA,male,Brain
SRR11246508,RNA-Seq,100,863904700,PRJNA610626,SAMN14307837,390609238,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857203,GSM4386786,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386786,SRP251749,CHR,G,VTA,male,Brain
SRR11246534,RNA-Seq,100,926300700,PRJNA610626,SAMN14307827,405500945,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857221,GSM4386796,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386796,SRP251749,CHR,G,VTA,female,Brain
SRR11246535,RNA-Seq,100,943017600,PRJNA610626,SAMN14307827,412120756,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857221,GSM4386796,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386796,SRP251749,CHR,G,VTA,female,Brain
SRR11246536,RNA-Seq,100,857078100,PRJNA610626,SAMN14307826,369810661,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857222,GSM4386797,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386797,SRP251749,CHR,G,VTA,female,Brain
SRR11246537,RNA-Seq,100,866135300,PRJNA610626,SAMN14307826,374690940,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857222,GSM4386797,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386797,SRP251749,CHR,G,VTA,female,Brain
SRR11246538,RNA-Seq,100,877632500,PRJNA610626,SAMN14307826,379508180,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857222,GSM4386797,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386797,SRP251749,CHR,G,VTA,female,Brain
SRR11246548,RNA-Seq,100,921253400,PRJNA610626,SAMN14307822,406240120,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857234,GSM4386801,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386801,SRP251749,CHR,G,VTA,male,Brain
SRR11246549,RNA-Seq,100,915896500,PRJNA610626,SAMN14307822,403610240,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857234,GSM4386801,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386801,SRP251749,CHR,G,VTA,male,Brain
SRR11246550,RNA-Seq,100,1136218600,PRJNA610626,SAMN14307821,514086464,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857235,GSM4386802,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386802,SRP251749,CHR,G,VTA,male,Brain
SRR11246551,RNA-Seq,100,1146764000,PRJNA610626,SAMN14307821,527865440,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857235,GSM4386802,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386802,SRP251749,CHR,G,VTA,male,Brain
SRR11246632,RNA-Seq,100,1143584200,PRJNA610626,SAMN14307821,532380629,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857235,GSM4386802,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386802,SRP251749,CHR,G,VTA,male,Brain
SRR11246642,RNA-Seq,100,928394700,PRJNA610626,SAMN14307817,404516496,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857239,GSM4386806,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386806,SRP251749,CHR,G,VTA,female,Brain
SRR11246643,RNA-Seq,100,961035600,PRJNA610626,SAMN14307817,421728118,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857239,GSM4386806,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386806,SRP251749,CHR,G,VTA,female,Brain
SRR11246644,RNA-Seq,100,951178200,PRJNA610626,SAMN14307817,416927250,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857239,GSM4386806,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386806,SRP251749,CHR,G,VTA,female,Brain
SRR11246645,RNA-Seq,100,1005976300,PRJNA610626,SAMN14307816,432631736,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857240,GSM4386807,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386807,SRP251749,CHR,G,VTA,male,Brain
